"id","product_code","title","category_id","description","price","discount","is_special","is_newlaunch","is_premium","is_engraving","status","showon_website","welcome_kit","sustain_corporate","event_conference","new_year","long_term","christmas","orion","year_end","corp_employee","get_inspired","created_date","img","add_byuser","best_seller","brand_id","sort_order","occasion_id"
"2459","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2460","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2461","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2462","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2463","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2464","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2465","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2466","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2467","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2468","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2469","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2470","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2471","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2472","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2473","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2474","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2475","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2476","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2477","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2478","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2479","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2480","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2481","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2482","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2483","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2484","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2485","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2486","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2487","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2488","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2489","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2490","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2491","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2492","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2493","B2B_MEC_01","Larah by Borosil Lavender Cup n Saucer Set","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:25:23",NULL,NULL,NULL,NULL,NULL,NULL
"2494","B2BGifts_GM_01","Dry Dates Churna of 250 gm and No Artificial Colour and Flavour","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2495","B2BGifts_GM_02","Box Of 12 Pieces Luxe Treat Chocolate with 120gm Weight","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2496","B2BGifts_GM_03","Almond Paisley Mini Chocolate Tin with 16 Pieces Contains Nut, Milk, and Soy","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2497","B2BGifts_GM_04","Samoor Celebration Box of 12 Chocolate 162 gm","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2498","B2BGifts_GM_05","Plum Cake of 750g with Spiced & Matured with Egg and baked with home made goodness","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2499","B2BGifts_GM_06","Premium Kaju Dry Fruits of 250gm and Nutty Flavour and Crunchy, nutritious and indulgent nuts","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2500","B2BGifts_GM_07","Pack of 2 Almond and Cashew 250 each with Real Nuts and Crunchy","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2501","B2BGifts_GM_08","4 in 1 Festival Combo Gift of Bamboo Cofee Mug Eco Mug and Popcorn Box with Automatic Led Diya","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2502","B2BGifts_GM_09","4 in 1 Festival Combo Gift Of 6 Piece LED Diya Set Steel Bottel 2 x gourmet Popcorn and Metal Plate","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2503","B2BGifts_GM_10","4 in 1 Festival Combo Gift of 6 LED Diya 2 x gourmet Popcorn and Home Decor Lalten ","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2504","B2BGifts_GM_11","4 in 1 Festival Combo Gift of 6 LEd Diya and Steel Bottel and Suction Mug ","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2505","B2BGifts_GM_12","3 in 1 Festival combo Gift of Gormet Popcorn and Retro Bluetooth TV Speker and ","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2506","B2BGifts_GM_13","4 in 1 Festival Set of LED Automatic Diya and 2x gourmet Popcorn and Stainless Steel Mug ","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2507","B2BGifts_GM_14","Pack of 24 Pieces Chocolate With Happy Birthday Card and Milk Type Chocolate","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2508","B2BGifts_GM_15","Rocher Assorted Chocolate Treat with 16 Pieces and 300gm weight ","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2509","B2BGifts_GM_16","500gm Packet of Walnuts with satisfying crunch","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2510","B2BGifts_GM_17","Pemium Roasted Crunchy and Lightly Salted Irani Pista of 200 gm","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2511","B2BGifts_GM_18","Dry Fruit Celebrations Gift Tin with 285 gm and ","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2512","B2BGifts_GM_19","Celebration Gift Box of 550 gm and California Almonds 200g , Premium Cashews 200g, Raisins 250g & Salted Pista 200g","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2513","B2BGifts_GM_20","Dry Fruit Celebrations Premium Gift of California Almonds, Premium Cashews & Raisins, 100 g + 100 g + 125 g ","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2514","B2BGifts_GM_21"," Ferrero Rocher pack of 23 Gold Chocolate for Premium Gormet","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:30:41",NULL,NULL,NULL,NULL,NULL,NULL
"2515","B2BGifts_GM_01","Dry Dates Churna of 250 gm and No Artificial Colour and Flavour","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:42",NULL,NULL,NULL,NULL,NULL,NULL
"2516","B2BGifts_GM_02","Box Of 12 Pieces Luxe Treat Chocolate with 120gm Weight","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:42",NULL,NULL,NULL,NULL,NULL,NULL
"2517","B2BGifts_GM_03","Almond Paisley Mini Chocolate Tin with 16 Pieces Contains Nut, Milk, and Soy","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:42",NULL,NULL,NULL,NULL,NULL,NULL
"2518","B2BGifts_GM_04","Samoor Celebration Box of 12 Chocolate 162 gm","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:42",NULL,NULL,NULL,NULL,NULL,NULL
"2519","B2BGifts_GM_05","Plum Cake of 750g with Spiced & Matured with Egg and baked with home made goodness","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:42",NULL,NULL,NULL,NULL,NULL,NULL
"2520","B2BGifts_GM_06","Premium Kaju Dry Fruits of 250gm and Nutty Flavour and Crunchy, nutritious and indulgent nuts","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:42",NULL,NULL,NULL,NULL,NULL,NULL
"2521","B2BGifts_GM_07","Pack of 2 Almond and Cashew 250 each with Real Nuts and Crunchy","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:42",NULL,NULL,NULL,NULL,NULL,NULL
"2522","B2BGifts_GM_08","4 in 1 Festival Combo Gift of Bamboo Cofee Mug Eco Mug and Popcorn Box with Automatic Led Diya","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:42",NULL,NULL,NULL,NULL,NULL,NULL
"2523","B2BGifts_GM_09","4 in 1 Festival Combo Gift Of 6 Piece LED Diya Set Steel Bottel 2 x gourmet Popcorn and Metal Plate","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:42",NULL,NULL,NULL,NULL,NULL,NULL
"2524","B2BGifts_GM_10","4 in 1 Festival Combo Gift of 6 LED Diya 2 x gourmet Popcorn and Home Decor Lalten ","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:42",NULL,NULL,NULL,NULL,NULL,NULL
"2525","B2BGifts_GM_11","4 in 1 Festival Combo Gift of 6 LEd Diya and Steel Bottel and Suction Mug ","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:42",NULL,NULL,NULL,NULL,NULL,NULL
"2526","B2BGifts_GM_12","3 in 1 Festival combo Gift of Gormet Popcorn and Retro Bluetooth TV Speker and ","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:43",NULL,NULL,NULL,NULL,NULL,NULL
"2527","B2BGifts_GM_13","4 in 1 Festival Set of LED Automatic Diya and 2x gourmet Popcorn and Stainless Steel Mug ","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:43",NULL,NULL,NULL,NULL,NULL,NULL
"2528","B2BGifts_GM_14","Pack of 24 Pieces Chocolate With Happy Birthday Card and Milk Type Chocolate","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:43",NULL,NULL,NULL,NULL,NULL,NULL
"2529","B2BGifts_GM_15","Rocher Assorted Chocolate Treat with 16 Pieces and 300gm weight ","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:43",NULL,NULL,NULL,NULL,NULL,NULL
"2530","B2BGifts_GM_16","500gm Packet of Walnuts with satisfying crunch","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:43",NULL,NULL,NULL,NULL,NULL,NULL
"2531","B2BGifts_GM_17","Pemium Roasted Crunchy and Lightly Salted Irani Pista of 200 gm","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:43",NULL,NULL,NULL,NULL,NULL,NULL
"2532","B2BGifts_GM_18","Dry Fruit Celebrations Gift Tin with 285 gm and ","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:43",NULL,NULL,NULL,NULL,NULL,NULL
"2533","B2BGifts_GM_19","Celebration Gift Box of 550 gm and California Almonds 200g , Premium Cashews 200g, Raisins 250g & Salted Pista 200g","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:43",NULL,NULL,NULL,NULL,NULL,NULL
"2534","B2BGifts_GM_20","Dry Fruit Celebrations Premium Gift of California Almonds, Premium Cashews & Raisins, 100 g + 100 g + 125 g ","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:43",NULL,NULL,NULL,NULL,NULL,NULL
"2535","B2BGifts_GM_21"," Ferrero Rocher pack of 23 Gold Chocolate for Premium Gormet","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:31:56",NULL,NULL,NULL,NULL,NULL,NULL
"2536","B2BGifts_GM_21"," Ferrero Rocher pack of 23 Gold Chocolate for Premium Gormet","2447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-05-18 18:32:27",NULL,NULL,NULL,NULL,NULL,NULL
"2537","B2BGifts_GM_21"," Ferrero Rocher pack of 23 Gold Chocolate for Premium Gormet","2447",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-18 18:33:26","B2B_MEC_21.jfif",NULL,"0",NULL,,NULL
"2548","B2B-OA-01","Hard Bound Leather Set 2&3 in 1 combo set with Pen , Card holder and key chain","2451",,"750",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-30 01:42:49","B2B-OA-01.jpeg",NULL,"0",NULL,,NULL
"2549","B2B-OA-01","Hard Bound Leather Set 2&3 in 1 combo set with Pen , Card holder and key chain","2451",,"750",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-30 01:48:20","B2B-OA-01.jpeg",NULL,"0",NULL,,NULL
"2550","B2B-OA-02","A5 in Leather diary with pen","2451",,"375",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-30 01:48:20","B2B-OA-02.jpeg",NULL,"0",NULL,,NULL
"2551","B2B-OA-03","Italian Leather Diary","2451",,"248",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-30 01:48:20","B2B-OA-03.jpeg",NULL,"0",NULL,,NULL
"2552","B2B-OA-04","Customized Diary with pen holder ","2451",,"488",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-30 01:48:20","B2B-OA-04.jpeg",NULL,"0",NULL,,NULL
"2553","B2B-OA-05","Classic Brown , grey Leather hard cover Bond Diary","2451",,"443",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-30 01:48:20","B2B-OA-05.jpeg",NULL,"0",NULL,,NULL
"2554","B2B-OA-06","Professional PU leather diary","2451",,"375",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-30 01:48:21","B2B-OA-06.jpeg",NULL,"0",NULL,,NULL
